224.059998,225,228,222.5
218.360001,225.050003,226,218.089996
213.850006,219.410004,219.630005,212.809998
218.110001,214.029999,219.979996,212.820007
215.330002,218.309998,218.869995,213.960007
217.279999,214.710007,217.550003,211.179993
215.240005,216.979996,217.660004,212.699997
212.889999,214.990005,215.979996,212.220001
214.75,214.300003,216.550003,212.289993
209.229996,212.139999,212.979996,207.75
212.910004,209.479996,213.789993,207.110001
208.220001,208.440002,211.229996,207.300003
214.570007,207.399994,215.350006,206.369995
213.210007,213.850006,216.860001,211.160004
217.639999,214.630005,218.399994,214.520004
218.800003,219.649994,221.490005,218.110001
218.479996,218.610001,219.419998,216.660004
216.5,217.490005,220.869995,215.199997
216.419998,217.649994,218,214.520004
214.729996,215.520004,217.380005,213.520004
214.449997,215.259995,216.5,212.559998
218.350006,215.289993,219.330002,214.460007
222.660004,217.279999,223.759995,216.729996
224.029999,223.259995,225.199997,221.660004
223.020004,224.509995,224.740005,220.839996
220.570007,223.839996,226.029999,220.520004
222.160004,221.830002,222.509995,219.350006
220.070007,220.300003,221.589996,218
225.610001,221.449997,226.389999,221.449997
225.619995,225.009995,227.5,223.300003
221.309998,223.919998,224.619995,218.75
228.350006,224.699997,228.350006,223.710007
229.320007,229.300003,229.339996,226.339996
229.529999,229.139999,229.529999,227.589996
227.059998,228.619995,230.5,226.529999
225.050003,226.350006,228.899994,224.179993
225.050003,225,226,223.449997
219.5,226.25,227.139999,218.279999
218.369995,218.949997,221.740005,215.339996
215.360001,216.610001,217.300003,212.610001
218.389999,215.630005,219.309998,213.880005
216.009995,216.600006,218.309998,214.460007
216.929993,217.449997,217.940002,213.960007
217.470001,216.149994,218.669998,215.710007
226.169998,220.729996,227.5,220.690002
228.289993,225.360001,229.389999,225.289993
226.009995,224.720001,226.580002,221.539993
223.039993,226.270004,226.610001,221.229996
217.050003,222,222.5,215.910004
220.009995,220,221.449997,214.949997
237.320007,225.25,238.339996,224.5
236.089996,237,240.740005,234.070007
233.300003,235.100006,236.300003,231.610001
232.089996,234.139999,234.380005,230.699997
230.809998,230.559998,234.339996,228.660004
234.970001,234.029999,236.490005,233.029999
233.990005,235.559998,235.740005,233.809998
236.559998,234.130005,238,233.25
234.380005,235.289993,236.449997,233.589996
234.059998,233.929993,235.990005,233.5
232.75,233.080002,234.850006,231.429993
232.440002,232.229996,234.369995,231
233.190002,234.710007,236.720001,232.619995
237.419998,232.259995,238.139999,232.25
241.550003,237.720001,242.820007,236.199997
241.169998,240.600006,243.350006,240.470001
240.350006,241.369995,241.649994,238.199997
239.449997,240.880005,243.850006,238.550003
243.100006,239.399994,244.899994,238.800003
241.199997,242.139999,243.479996,239.020004
245.740005,241.679993,246.869995,241.360001
243.919998,245.789993,247.5,243.119995
246.110001,243.970001,246.779999,243
247.119995,246.779999,247.610001,244.589996
246.220001,246.990005,250,245.25
248.270004,248.070007,249.449997,245.5
247.880005,248.270004,251,244.660004
246.220001,247.610001,248.610001,245.300003
251.380005,248.229996,252.699997,247.199997
259.140015,253.850006,259.420013,253.520004
257.089996,259,260,256.820007
255.669998,257.600006,257.600006,254.259995
255.630005,256.5,257.779999,253.5
260.23999,254.940002,262,253.800003
261.269989,261.399994,264.109985,259.769989
258,261.25,261.25,257
258.75,258.480011,260.5,257
261.679993,259.450012,262.839996,258.529999
260.809998,260.029999,260.869995,258
257.470001,261.73999,262,256.73999
254.800003,255.220001,255.600006,253
252.460007,256.329987,258.950012,251.029999
249.669998,252.399994,254.610001,248.229996
256.589996,250.539993,257.399994,250.520004
254.320007,256.140015,257,253.199997
252.009995,255.399994,256.160004,250.490005
250.600006,252.800003,253.149994,249.029999
255.919998,251.210007,256.100006,249.559998
260.470001,256.01001,261.519989,255.869995
258.51001,261.200012,261.899994,257.48999
259.059998,257.670013,259.799988,255.559998
250.960007,258.670013,259.350006,250.729996
244.990005,252,252.460007,244.009995
244.220001,248,249.300003,241.889999
242.360001,243.179993,245.460007,241.910004
244.179993,242.850006,244.779999,238.509995
243.940002,244.869995,245.770004,242.080002
247.490005,243.369995,248.800003,243.300003
244.850006,247.770004,250.910004,242.699997
240,245.160004,246.820007,238.940002
233.779999,238.809998,238.949997,232.320007
234.309998,231.050003,236.5,230.009995
228.490005,235.880005,235.940002,227.949997
222.919998,230.919998,230.919998,222.919998
238.240005,228.600006,238.710007,226.690002
232.889999,236.320007,238.699997,230.5
232.139999,234.229996,234.550003,231.339996
232.419998,234.009995,237.399994,232.110001
234.330002,232.039993,234.830002,230.110001
237.559998,235.410004,237.75,234.449997
232.059998,235.649994,235.660004,229.419998
227.350006,232.220001,233.449997,227.100006
226.309998,226.259995,230.970001,224.600006
226.470001,226.589996,229.220001,225.410004
226.600006,225.119995,227.899994,224.710007
222.949997,226.5,227.410004,222.509995
220.600006,222.300003,225.160004,218.179993
225.229996,221.309998,226.25,218.639999
229.710007,228.320007,232.5,227.449997
233.779999,230,233.820007,229.5
238.029999,233.839996,238.669998,232.75
239.880005,239.889999,240,236.479996
243.619995,240.389999,244.320007,238
243.399994,243.220001,245.669998,241.539993
247.110001,242.449997,247.229996,241.5
251.270004,248.050003,252.479996,247.5
252.050003,250.380005,252.649994,248.270004
250.330002,252.539993,254.160004,250
252.490005,249.940002,253,248.660004
253.960007,252.440002,255.550003,250.380005
253.369995,253,255.169998,251.509995
253.270004,254.139999,255.210007,252.009995
247.770004,253.100006,254.779999,247.300003
250.690002,248.5,253.479996,246.649994
251.759995,251.070007,254.360001,250.059998
251.25,251.110001,254.539993,250.020004
249.190002,250.110001,251.899994,247.789993
253.860001,249.809998,254,249.259995
260.399994,254.570007,263.109985,254.570007
257.98999,261.299988,261.670013,257.679993
261.5,258.359985,262.410004,256.540009
256.920013,257.820007,258.380005,255.740005
258.619995,257.299988,259.5,256.959991
248.630005,257.149994,257.420013,248.039993
248.309998,248.279999,249.350006,242.860001
245.179993,245.850006,247.440002,245.050003
250.869995,243.75,252.410004,242.75
257.309998,256.079987,258.100006,253.259995
258.480011,257.269989,260.880005,256.369995
259.149994,257.579987,259.799988,256.649994
268.459991,262.970001,269.730011,262.670013
266.380005,267.070007,268.980011,263.570007
266.350006,268.170013,269.5,265.399994
265.339996,268.540009,268.73999,262.299988
267.940002,265.100006,268.429993,264.109985
272.730011,268,274.26001,267.540009
271.899994,270.679993,272.730011,269.299988
268.929993,270.529999,271.23999,267.829987
270.480011,271.5,271.970001,269.209991
272.119995,270.829987,274.5,269.600006
270.190002,271.619995,272.100006,269.230011
268.109985,270.570007,271.089996,266.649994
273.459991,269.369995,276.649994,269.369995
283.98999,275,284.720001,274.399994
276.040009,283.779999,284.480011,274.399994
260.350006,275.350006,275.459991,258.350006
272.76001,283,284.200012,267.109985
265.5,271.040009,275.940002,263.700012
265,268.929993,268.929993,262.799988
259.980011,262.779999,264.679993,259.070007
266.890015,262,268.029999,261.459991
262.220001,265.160004,266.890015,261.109985
260.230011,264.100006,264.100006,255.110001
261.950012,261.399994,265.25,260.549988
257.209991,263.200012,263.25,256.600006
258.700012,259.190002,260.160004,257
269.470001,261.529999,269.959991,260.299988
269.23999,267.369995,270.649994,265.399994
265.089996,267.630005,268.920013,263.109985
269.75,265.910004,270.109985,264.5
266.410004,270.200012,274.299988,266.369995
265.940002,265.119995,269.480011,263.25
265.420013,266.619995,267.109985,261.609985
259.869995,266.940002,268.690002,259.649994
259.359985,260.890015,262.040009,255.729996
263.25,259.399994,265.829987,256.859985
264.269989,261.809998,267,260.630005
265.73999,263.269989,266.600006,261.040009
273.109985,265.359985,273.299988,264.140015
275.589996,274,276.679993,269.98999
273.790009,275.76001,276.48999,271.829987
273.880005,274.100006,274.799988,271.850006
274.190002,275,275.440002,271.5
271.23999,273.429993,273.98999,270.399994
274.130005,271,277.399994,270.359985
275.100006,275.23999,276.5,272.640015
265.73999,269.670013,270,263.529999
261.820007,264.980011,267.26001,260.049988
257.890015,259.299988,261.48999,257.119995
256.410004,258.399994,259.5,252.619995
257.279999,258.049988,259.76001,254.550003
253.389999,256.109985,257,252.679993
257.75,254.550003,257.769989,252.070007
256.019989,258.579987,259.429993,254.5
260.309998,257.049988,261.480011,256.279999
265.299988,258.75,265.929993,257.899994
266.48999,265.820007,267.380005,264.059998
261.609985,266.980011,267.399994,261.01001
263.320007,262.399994,265.890015,260.549988
259.029999,262.119995,263.670013,257.75
259.079987,259.230011,260.410004,256.119995
255.479996,255.720001,256.179993,253.669998
258.950012,255.919998,259.679993,255.630005
261.140015,258.850006,262.609985,257
264.769989,261.779999,265.980011,259.320007
269.850006,264.73999,270.970001,264.73999
272.869995,270.119995,273.269989,267.019989
267.720001,271.079987,275.119995,267.100006
272.339996,269.309998,272.799988,268.059998
267.399994,270.799988,270.850006,264.25
259.420013,266.809998,266.98999,256.600006
260.320007,258.160004,262.880005,257.5
263.549988,259.350006,264.600006,258.029999
268.899994,264.5,269.869995,264.5
